"country","year","value"
"Dominican Republic","2010",14.1
"Dominican Republic","2014",15.7
"Ecuador","1990",8.6
"Ecuador","1995",8.7
"Ecuador","2000",8.4
"Ecuador","2005",8.8
"Ecuador","2010",9.7
"Ecuador","2014",11.3
"Egypt","1990",1.7
"Egypt","1995",1.9
"Egypt","2000",2.2
"Egypt","2005",2.5
"Egypt","2010",3.2
"Egypt","2014",3.4
"El Salvador","1990",4.6
"El Salvador","1995",5
"El Salvador","2000",5.8
"El Salvador","2005",6.6
"El Salvador","2010",7.4
"El Salvador","2014",8
"Estonia","1990",19.6
"Estonia","1995",21.9
"Estonia","2000",25.2
"Estonia","2005",33.7
"Estonia","2010",44.5
"Estonia","2014",51.9
"Fiji","1990",7.7
"Fiji","1995",8
"Fiji","2000",8.6
"Fiji","2005",9.8
"Fiji","2010",10.3
"Fiji","2014",10.7
"Finland","1990",108.1
"Finland","1995",111.5
"Finland","2000",123.5
"Finland","2005",138.5
"Finland","2010",152.6
"Finland","2014",158.8
"France","1990",88
"France","1995",97.9
"France","2000",107.5
"France","2005",117.9
"France","2010",129.2
"France","2014",135.6
"Gabon","1990",43.8
"Gabon","1995",38.9
"Gabon","2000",36.8
"Gabon","2005",33.8
"Gabon","2010",32.1
"Gabon","2014",32.5
"Gambia","1990",0.7
"Gambia","1995",0.8
"Gambia","2000",0.9
"Gambia","2005",1.3
"Gambia","2010",1.4
"Gambia","2014",1.4
"Germany","1990",90.8
"Germany","1995",101.9
"Germany","2000",114.1
"Germany","2005",123.6
"Germany","2010",135.1
"Germany","2014",145.1
"Ghana","1990",2
"Ghana","1995",1.9
"Ghana","2000",1.9
"Ghana","2005",2
"Ghana","2010",2.4
"Ghana","2014",3.1
"Greece","1990",56.8
"Greece","1995",58.3
"Greece","2000",64.1
"Greece","2005",73.9
"Greece","2010",84.5
"Greece","2014",83.2
"Guatemala","1990",4.6
"Guatemala","1995",4.6
"Guatemala","2000",5
"Guatemala","2005",5.3
"Guatemala","2010",5.6
"Guatemala","2014",5.6
"Guyana","1990",4.7
"Guyana","1995",5.7
"Guyana","2000",6.5
"Guyana","2005",7.1
"Guyana","2010",8.1
"Guyana","2014",8.9
"Haiti","1990",1.2
"Haiti","1995",1.2
"Haiti","2000",1.3
"Haiti","2005",1.6
"Haiti","2010",1.8
"Haiti","2014",1.9
"Honduras","1990",3.2
"Honduras","1995",3.5
"Honduras","2000",4.1
"Honduras","2005",4.5
"Honduras","2010",5.1
"Honduras","2014",5.4
"Hungary","1990",27.7
"Hungary","1995",29.1
"Hungary","2000",32.5
"Hungary","2005",38.1
"Hungary","2010",43.7
"Hungary","2014",46.8
"Iceland","1990",123
"Iceland","1995",126.5
"Iceland","2000",142.4
"Iceland","2005",164.7
"Iceland","2010",182.6
"Iceland","2014",179.6
