"country","year","value"
"Dominican Republic","2000",20.9
"Dominican Republic","2005",21.6
"Dominican Republic","2010",22.6
"Dominican Republic","2014",23.2
"Ecuador","1990",11.2
"Ecuador","1995",11.7
"Ecuador","2000",12.3
"Ecuador","2005",12.9
"Ecuador","2010",13.4
"Ecuador","2014",13.9
"Egypt","1990",60.7
"Egypt","1995",61.9
"Egypt","2000",61.7
"Egypt","2005",63.3
"Egypt","2010",65.8
"Egypt","2014",68
"El Salvador","1990",22.4
"El Salvador","1995",23.3
"El Salvador","2000",24.3
"El Salvador","2005",25.3
"El Salvador","2010",26.4
"El Salvador","2014",27.4
"Estonia","1990",51.8
"Estonia","1995",53.1
"Estonia","2000",55
"Estonia","2005",56.4
"Estonia","2010",57.9
"Estonia","2014",58.6
"Fiji","1990",15.3
"Fiji","1995",16.8
"Fiji","2000",16.3
"Fiji","2005",15.8
"Fiji","2010",16.5
"Fiji","2014",18.1
"Finland","1990",100.5
"Finland","1995",104
"Finland","2000",106.7
"Finland","2005",109.4
"Finland","2010",122.2
"Finland","2014",122.2
"France","1990",68.3
"France","1995",71.3
"France","2000",74.4
"France","2005",76.9
"France","2010",79.6
"France","2014",81.8
"Gabon","1990",11.7
"Gabon","1995",12.5
"Gabon","2000",13.3
"Gabon","2005",14.3
"Gabon","2010",15.1
"Gabon","2014",15.8
"Gambia","1990",6.5
"Gambia","1995",6.8
"Gambia","2000",7.2
"Gambia","2005",7.6
"Gambia","2010",8
"Gambia","2014",8.4
"Germany","1990",114
"Germany","1995",115.9
"Germany","2000",117.9
"Germany","2005",118.9
"Germany","2010",120.9
"Germany","2014",122.6
"Ghana","1990",84.9
"Ghana","1995",82.8
"Ghana","2000",81.1
"Ghana","2005",80.5
"Ghana","2010",80.6
"Ghana","2014",80.6
"Greece","1990",55.6
"Greece","1995",59
"Greece","2000",62.1
"Greece","2005",65.4
"Greece","2010",68.2
"Greece","2014",70.1
"Guatemala","1990",131.7
"Guatemala","1995",132.1
"Guatemala","2000",131.2
"Guatemala","2005",129.3
"Guatemala","2010",129.5
"Guatemala","2014",129.3
"Guyana","1990",2.5
"Guyana","1995",2.6
"Guyana","2000",2.6
"Guyana","2005",2.7
"Guyana","2010",2.8
"Guyana","2014",2.8
"Haiti","1990",425.7
"Haiti","1995",433.4
"Haiti","2000",443.3
"Haiti","2005",451.3
"Haiti","2010",365.6
"Haiti","2014",444.5
"Honduras","1990",3.5
"Honduras","1995",3.6
"Honduras","2000",3.8
"Honduras","2005",3.9
"Honduras","2010",4.1
"Honduras","2014",4.2
"Hungary","1990",53.4
"Hungary","1995",56.7
"Hungary","2000",59.1
"Hungary","2005",61.2
"Hungary","2010",62.7
"Hungary","2014",64.5
"Iceland","1990",99.5
"Iceland","1995",101.2
"Iceland","2000",103.9
"Iceland","2005",107.5
"Iceland","2010",110.2
"Iceland","2014",112.5
"India","1990",362.7
"India","1995",350.4
"India","2000",351.8
"India","2005",351.6
"India","2010",352
"India","2014",353
"Indonesia","1990",11.8
"Indonesia","1995",12.5
"Indonesia","2000",13.2
"Indonesia","2005",13.9
"Indonesia","2010",14.6
"Indonesia","2014",15.1
"Iran","1990",15
"Iran","1995",15.9
"Iran","2000",17.1
"Iran","2005",18.6
"Iran","2010",20.1
"Iran","2014",21.2
"Iraq","1990",17.5
"Iraq","1995",18.9
"Iraq","2000",20.3
"Iraq","2005",21.7
"Iraq","2010",23.2
"Iraq","2014",24.2
"Ireland","1990",76.3
"Ireland","1995",78.9
"Ireland","2000",82.3
"Ireland","2005",87.4
"Ireland","2010",91.9
"Ireland","2014",95.1
"Israel","1990",55.7
"Israel","1995",56.9
"Israel","2000",58.2
"Israel","2005",58.9
"Israel","2010",63.3
"Israel","2014",65.3
"Italy","1990",61.4
"Italy","1995",64.1
"Italy","2000",66.9
"Italy","2005",69.8
"Italy","2010",72.2
"Italy","2014",74.2
"Jamaica","1990",17.8
"Jamaica","1995",18.7
"Jamaica","2000",19.5
"Jamaica","2005",20.2
"Jamaica","2010",20.7
"Jamaica","2014",21.1
"Japan","1990",99.7
"Japan","1995",103.1
"Japan","2000",106.7
"Japan","2005",109.4
"Japan","2010",113.2
"Japan","2014",115.6
"Jordan","1990",18.7
"Jordan","1995",20.8
"Jordan","2000",22.3
"Jordan","2005",23.9
"Jordan","2010",25.3
"Jordan","2014",26.6
"Kazakhstan","1990",35
"Kazakhstan","1995",35.9
"Kazakhstan","2000",37.1
"Kazakhstan","2005",38.1
"Kazakhstan","2010",39.7
"Kazakhstan","2014",40.8
"Kenya","1990",107.7
"Kenya","1995",106.4
"Kenya","2000",105
"Kenya","2005",108.1
"Kenya","2010",114.7
"Kenya","2014",116.1
"Korea, Rep.","1990",30.4
"Korea, Rep.","1995",32.5
"Korea, Rep.","2000",34.8
"Korea, Rep.","2005",36.6
"Korea, Rep.","2010",38.5
"Korea, Rep.","2014",39.6
"Kuwait","1990",343.7
"Kuwait","1995",338.2
"Kuwait","2000",337.6
"Kuwait","2005",329.1
"Kuwait","2010",283.9
"Kuwait","2014",257.3
"Kyrgyz Republic","1990",28.4
"Kyrgyz Republic","1995",29.6
"Kyrgyz Republic","2000",30.6
"Kyrgyz Republic","2005",31.7
"Kyrgyz Republic","2010",32.8
"Kyrgyz Republic","2014",33.5
"Laos","1990",25.8
"Laos","1995",26.2
"Laos","2000",26.7
"Laos","2005",27.2
"Laos","2010",27.5
"Laos","2014",27.7
"Latvia","1990",42.7
"Latvia","1995",44.2
"Latvia","2000",45.7
"Latvia","2005",47.3
"Latvia","2010",48.5
"Latvia","2014",49.5
"Lesotho","1990",630.5
"Lesotho","1995",599.3
"Lesotho","2000",558
"Lesotho","2005",512.1
"Lesotho","2010",522.2
"Lesotho","2014",506.7
"Liberia","1990",852.3
"Liberia","1995",794.3
"Liberia","2000",803.6
"Liberia","2005",801.8
"Liberia","2010",841.4
"Liberia","2014",824.9
"Lithuania","1990",50.4
"Lithuania","1995",53.4
"Lithuania","2000",56.2
"Lithuania","2005",58.2
"Lithuania","2010",60.7
"Lithuania","2014",62.4
"Luxembourg","1990",129.3
"Luxembourg","1995",133.8
"Luxembourg","2000",137.2
"Luxembourg","2005",142
"Luxembourg","2010",146.9
"Luxembourg","2014",151
"Malawi","1990",374.1
"Malawi","1995",368.7
"Malawi","2000",361.5
"Malawi","2005",368.5
"Malawi","2010",396.1
"Malawi","2014",412.8
"Malaysia","1990",9.3
"Malaysia","1995",10
"Malaysia","2000",10.8
